ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2013-11-22 03:14:22+00:00,Windows 7 (6.1.7601; x64; SP1; S),208106,US,71.56.209.168,Apologize,OneRepublic,Dreaming Out Loud,spotify:track:1NrJYpdAi7uosDRPmSYrsG,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-11-22 03:19:48+00:00,Windows 7 (6.1.7601; x64; SP1; S),212346,US,71.56.209.168,"Goodbye, Apathy",OneRepublic,Dreaming Out Loud,spotify:track:78wnWRrd97aaheZBz16K2H,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-11-22 03:23:56+00:00,Windows 7 (6.1.7601; x64; SP1; S),244440,US,71.56.209.168,All Fall Down,OneRepublic,Dreaming Out Loud,spotify:track:1zjJg21AG4sXU9wzbQnQiQ,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-11-22 03:26:20+00:00,Windows 7 (6.1.7601; x64; SP1; S),131435,US,71.56.209.168,Tyrant,OneRepublic,The Last Song,spotify:track:05wXrYgD8uo9Fbbba1NuFL,,,,trackdone,endplay,FALSE,TRUE,FALSE,,FALSE
2013-11-25 17:15:11+00:00,Windows 7 (6.1.7601; x64; SP1; S),268561,US,71.56.209.168,Yellow,Coldplay,Parachutes,spotify:track:3AJwUDP919kvQ9QcozQPxg,,,,popup,endplay,FALSE,FALSE,FALSE,,FALSE
2013-11-25 18:02:51+00:00,Windows 7 (6.1.7601; x64; SP1; S),17353,US,71.56.209.168,Miss Movin' On,Fifth Harmony,Better Together,spotify:track:348qSa1KejmhpWgCpsfSxb,,,,unknown,unknown,FALSE,TRUE,FALSE,,FALSE
2013-11-25 18:05:10+00:00,Windows 7 (6.1.7601; x64; SP1; S),139870,US,71.56.209.168,Don't Wanna Dance Alone,Fifth Harmony,Better Together,spotify:track:3iboHCsNoKn6FrL7FgOClO,,,,unknown,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2013-11-25 18:06:30+00:00,Windows 7 (6.1.7601; x64; SP1; S),80929,US,71.56.209.168,Miss Movin' On,Fifth Harmony,Better Together,spotify:track:348qSa1KejmhpWgCpsfSxb,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2013-11-25 18:08:15+00:00,Windows 7 (6.1.7601; x64; SP1; S),106134,US,71.56.209.168,Better Together,Fifth Harmony,Better Together,spotify:track:54KcwJiQfAomfJ1K7ZeSSh,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2013-11-25 18:09:13+00:00,Windows 7 (6.1.7601; x64; SP1; S),51483,US,71.56.209.168,Who Are You,Fifth Harmony,Better Together,spotify:track:6SghBI1kud4USU9UAJkWR9,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2013-11-25 18:17:33+00:00,Windows 7 (6.1.7601; x64; SP1; S),66835,US,71.56.209.168,Leave My Heart Out Of This,Fifth Harmony,Better Together,spotify:track:5f2xi7GxToAUNySilFbppk,,,,fwdbtn,unknown,FALSE,TRUE,FALSE,,FALSE
2013-11-27 00:14:09+00:00,Windows 7 (6.1.7601; x64; SP1; S),220549,US,174.51.114.216,Robots,Flight of the Conchords,Flight Of The Conchords,spotify:track:3qTKwI8M50v8GohGL41MOX,,,,popup,popup,FALSE,TRUE,FALSE,,FALSE
2013-11-27 00:14:28+00:00,Windows 7 (6.1.7601; x64; SP1; S),5665,US,174.51.114.216,Gas Pedal,Sage The Gemini,Gas Pedal,spotify:track:0Nf3vtVBfiayZL7c8r4KBO,,,,popup,popup,FALSE,TRUE,FALSE,,FALSE
2013-11-27 00:15:17+00:00,Windows 7 (6.1.7601; x64; SP1; S),48560,US,174.51.114.216,Gas Pedal,Sage The Gemini,Gas Pedal,spotify:track:0Nf3vtVBfiayZL7c8r4KBO,,,,popup,popup,FALSE,TRUE,FALSE,,FALSE
2013-11-27 00:15:33+00:00,Windows 7 (6.1.7601; x64; SP1; S),15578,US,174.51.114.216,Gin And Juice (feat. Dat Nigga Daz),Snoop Dogg,Doggystyle,spotify:track:0WKYRFtH6KKbaNWjsxqm70,,,,popup,popup,FALSE,TRUE,FALSE,,FALSE
2013-11-27 00:37:00+00:00,Windows 7 (6.1.7601; x64; SP1; S),107574,US,174.51.114.216,Give It 2 U,Robin Thicke,Give It 2 U,spotify:track:0kk5oYNOLh11TSqsVqIWyn,,,,popup,popup,FALSE,TRUE,FALSE,,FALSE
2013-11-27 04:31:02+00:00,Windows 7 (6.1.7601; x64; SP1; S),16291,US,71.56.209.168,Cotton Eyed Joe,Starsound Orchestra,Cotton Eyed Joe,spotify:track:0kEUmy5rycbte9YDGQrimc,,,,popup,clickside,FALSE,TRUE,FALSE,,FALSE
2013-11-30 17:29:17+00:00,Windows 7 (6.1.7601; x64; SP1; S),241933,US,71.56.209.168,Just Dance,Lady Gaga,The Fame,spotify:track:6HkjpGIOHv4y0IBAxUbE5z,,,,unknown,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-11-30 17:32:54+00:00,Windows 7 (6.1.7601; x64; SP1; S),216333,US,71.56.209.168,LoveGame,Lady Gaga,The Fame,spotify:track:5c0Wgs68kjgViFCVDGLB2I,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-11-30 17:36:22+00:00,Windows 7 (6.1.7601; x64; SP1; S),208306,US,71.56.209.168,Paparazzi,Lady Gaga,The Fame,spotify:track:16Me2jlMlTX4xsps2j71mC,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-11-30 17:40:20+00:00,Windows 7 (6.1.7601; x64; SP1; S),237200,US,71.56.209.168,Poker Face,Lady Gaga,The Fame,spotify:track:0WfKDYeUAoLA3vdvLKKWMW,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-11-30 17:47:01+00:00,Windows 7 (6.1.7601; x64; SP1; S),175360,US,71.56.209.168,"Eh, Eh (Nothing Else I Can Say)",Lady Gaga,The Fame,spotify:track:0WfIxPOaRIDCtDWCmJushk,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-11-30 17:49:53+00:00,Windows 7 (6.1.7601; x64; SP1; S),172413,US,71.56.209.168,"Beautiful, Dirty, Rich",Lady Gaga,The Fame,spotify:track:2ePpdCzR3sDkjlEX0UiCzJ,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-11-30 17:53:36+00:00,Windows 7 (6.1.7601; x64; SP1; S),222106,US,71.56.209.168,The Fame,Lady Gaga,The Fame,spotify:track:7pMCNNB9wYprg892vwySYC,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-11-30 17:56:26+00:00,Windows 7 (6.1.7601; x64; SP1; S),170293,US,71.56.209.168,Money Honey,Lady Gaga,The Fame,spotify:track:6SV6STKCAhNpLxA4cvgBYw,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-11-30 18:00:03+00:00,Windows 7 (6.1.7601; x64; SP1; S),217120,US,71.56.209.168,Starstruck,Lady Gaga,The Fame,spotify:track:270TVH45y3aFzNSZQt1wsC,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-11-30 18:05:51+00:00,Windows 7 (6.1.7601; x64; SP1; S),200813,US,71.56.209.168,Boys Boys Boys,Lady Gaga,The Fame,spotify:track:59C8rQGhU7VGLizJKR99Xk,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-11-30 18:06:43+00:00,Windows 7 (6.1.7601; x64; SP1; S),52264,US,71.56.209.168,Paper Gangsta,Lady Gaga,The Fame,spotify:track:2mycbyJ4xTqySpNZz0t1ux,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2013-11-30 18:06:45+00:00,Windows 7 (6.1.7601; x64; SP1; S),1021,US,71.56.209.168,Brown Eyes,Lady Gaga,The Fame,spotify:track:3RNoCT6EgTKGLXJWP3SLQR,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2013-11-30 18:10:08+00:00,Windows 7 (6.1.7601; x64; SP1; S),202493,US,71.56.209.168,I Like It Rough,Lady Gaga,The Fame,spotify:track:4uuJ5qGMbMkvqPK2kbYVXL,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-11-30 18:14:22+00:00,Windows 7 (6.1.7601; x64; SP1; S),253920,US,71.56.209.168,Summerboy,Lady Gaga,The Fame,spotify:track:2nfyNFV7XNfJmozjj6d3tJ,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-11-30 22:47:10+00:00,Windows 7 (6.1.7601; x64; SP1; S),12378,US,71.56.209.168,Dope,Lady Gaga,Dope,spotify:track:3hbFU8untvvXlrufWUROsJ,,,,trackdone,unknown,FALSE,TRUE,FALSE,,FALSE
2013-11-30 23:14:08+00:00,Windows 7 (6.1.7601; x64; SP1; S),220626,US,71.56.209.168,Telephone,Lady Gaga,The Fame Monster,spotify:track:1Sl4WkY1bLzNblPDWYFDc3,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-11-30 23:20:24+00:00,Windows 7 (6.1.7601; x64; SP1; S),39212,US,71.56.209.168,Just Dance,Lady Gaga,The Fame Monster,spotify:track:3E5XrOtqMAs7p2wKhwgOjf,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2013-11-30 23:21:44+00:00,Windows 7 (6.1.7601; x64; SP1; S),2043,US,71.56.209.168,LoveGame,Lady Gaga,The Fame Monster,spotify:track:2nP53cGOPLojPkoWVZo4sY,,,,fwdbtn,unknown,FALSE,TRUE,FALSE,,FALSE
2013-11-30 23:26:10+00:00,Windows 7 (6.1.7601; x64; SP1; S),264520,US,71.56.209.168,Marry The Night,Lady Gaga,Born This Way,spotify:track:4tB0UIYNWsUYsIR3r6a8zY,,,,unknown,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-11-30 23:30:29+00:00,Windows 7 (6.1.7601; x64; SP1; S),260253,US,71.56.209.168,Born This Way,Lady Gaga,Born This Way,spotify:track:6r2BECwMgEoRb5yLfp0Hca,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-11-30 23:34:37+00:00,Windows 7 (6.1.7601; x64; SP1; S),248571,US,71.56.209.168,Government Hooker,Lady Gaga,Born This Way,spotify:track:4KZAsdL0PeGvmPbSr0hyG4,,,,trackdone,unknown,FALSE,TRUE,FALSE,,FALSE
2013-11-30 23:34:52+00:00,Windows 7 (6.1.7601; x64; SP1; S),6532,US,71.56.209.168,Wings,Birdy,Wings,spotify:track:25bNp65gYbwMevo5V1KoCA,,,,,unknown,FALSE,TRUE,FALSE,,FALSE
2013-11-30 23:35:23+00:00,Windows 7 (6.1.7601; x64; SP1; S),1346,US,71.56.209.168,Skinny Love,Birdy,Birdy,spotify:track:0HRshWRNAwQBROvxXqG3i9,,,,unknown,clickside,FALSE,TRUE,FALSE,,FALSE
2013-11-30 23:41:39+00:00,Windows 7 (6.1.7601; x64; SP1; S),173440,US,71.56.209.168,Stand Up,One Direction,Up All Night,spotify:track:0GD0y1mFuOOnFFoHnImoMM,,,,trackdone,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-12-03 03:22:06+00:00,Windows 7 (6.1.7601; x64; SP1; S),233380,US,71.56.209.168,Gotta Be You,One Direction,Up All Night,spotify:track:3UT493iwo6kvyL18zvAJE5,,,,trackdone,unknown,TRUE,TRUE,FALSE,,FALSE
2013-12-03 03:22:09+00:00,Windows 7 (6.1.7601; x64; SP1; S),2879,US,71.56.209.168,Forest Whitiker,Brother Ali,Shadows On The Sun,spotify:track:5PN0z8n30Cunx3hgXmC89s,,,,unknown,unknown,FALSE,TRUE,FALSE,,FALSE
2013-12-03 03:27:09+00:00,Windows 7 (6.1.7601; x64; SP1; S),297173,US,71.56.209.168,Uncle Sam Goddamn,Brother Ali,The Undisputed Truth,spotify:track:0CKNXsx49Xn75g8Xw5n21h,,,,unknown,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-12-03 03:27:38+00:00,Windows 7 (6.1.7601; x64; SP1; S),28925,US,71.56.209.168,Pedigree,Brother Ali,The Undisputed Truth,spotify:track:5lvui7A3qdkWb5hJ9Ojwov,,,,trackdone,unknown,TRUE,TRUE,FALSE,,FALSE
2013-12-03 03:30:41+00:00,Windows 7 (6.1.7601; x64; SP1; S),180066,US,71.56.209.168,Forest Whitiker,Brother Ali,Shadows On The Sun,spotify:track:5PN0z8n30Cunx3hgXmC89s,,,,unknown,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-12-03 03:42:20+00:00,Windows 7 (6.1.7601; x64; SP1; S),222448,US,71.56.209.168,Walking On Air,Katy Perry,PRISM,spotify:track:0RCsGhR44nFVAd5WiZZcGq,,,,trackdone,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-12-03 04:17:24+00:00,Windows 7 (6.1.7601; x64; SP1; S),204285,US,71.56.209.168,This Is How We Do,Katy Perry,PRISM,spotify:track:5vL0yvddknhGj7IrBc6UTj,,,,trackdone,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-12-03 04:40:23+00:00,Windows 7 (6.1.7601; x64; SP1; S),232675,US,71.56.209.168,Love Me,Katy Perry,PRISM,spotify:track:2BSFAQuiYKu4VcMjovRgRQ,,,,trackdone,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-12-03 04:54:44+00:00,Windows 7 (6.1.7601; x64; SP1; S),227820,US,71.56.209.168,International Smile,Katy Perry,PRISM,spotify:track:5OzIe9IL95B23n4rN59JZ3,,,,trackdone,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-12-04 04:29:30+00:00,Windows 7 (6.1.7601; x64; SP1; S),173750,US,75.166.153.220,Ghost,Katy Perry,PRISM,spotify:track:665T5MrQUl7sSwivPm7pEW,,,,trackdone,fwdbtn,TRUE,TRUE,FALSE,,FALSE
2013-12-04 19:42:07+00:00,Windows 7 (6.1.7601; x64; SP1; S),2972,US,71.56.209.168,Liquor Store Blues (feat. Damian Marley),Bruno Mars,Doo-Wops & Hooligans,spotify:track:4KykoaJQ5UxjCpp3lYkvTE,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2013-12-04 19:50:12+00:00,Windows 7 (6.1.7601; x64; SP1; S),5990,US,71.56.209.168,The Other Side (feat. CeeLo Green and B.o.B),Bruno Mars,Doo-Wops & Hooligans,spotify:track:0HasfWMrNxTjycDy9TkRtA,,,,trackdone,unknown,FALSE,TRUE,FALSE,,FALSE
2013-12-04 19:53:59+00:00,Windows 7 (6.1.7601; x64; SP1; S),228720,US,71.56.209.168,Young Girls,Bruno Mars,Unorthodox Jukebox,spotify:track:6aDzodSr4gqsMXAX8yt3bb,,,,unknown,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-12-04 19:57:54+00:00,Windows 7 (6.1.7601; x64; SP1; S),233478,US,71.56.209.168,Locked out of Heaven,Bruno Mars,Unorthodox Jukebox,spotify:track:1qCdYQdkWvm4cYXAuOlbyc,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-12-10 02:57:23+00:00,Windows XP (5.1.2600; x86; SP3; S),236000,US,71.56.209.168,Alien,Britney Spears,Britney Jean (Deluxe Version),spotify:track:3eBxSM7L8AL5wcYd1t4NC0,,,,unknown,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-12-10 03:01:31+00:00,Windows XP (5.1.2600; x86; SP3; S),247960,US,71.56.209.168,Work Bitch,Britney Spears,Britney Jean (Deluxe Version),spotify:track:3KliPMvk1EvFZu9cvkj8p1,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-12-10 03:05:32+00:00,Windows XP (5.1.2600; x86; SP3; S),239973,US,71.56.209.168,Perfume,Britney Spears,Britney Jean (Deluxe Version),spotify:track:0DOgMeHlNponAEqczZoxX0,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-12-10 03:08:59+00:00,Windows XP (5.1.2600; x86; SP3; S),206586,US,71.56.209.168,It Should Be Easy (feat. will.i.am),Britney Spears,Britney Jean (Deluxe Version),spotify:track:6M3ldm7rniOAMGamL68cog,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-12-10 03:13:30+00:00,Windows XP (5.1.2600; x86; SP3; S),176973,US,71.56.209.168,Tik Tik Boom (feat. T.I.),Britney Spears,Britney Jean (Deluxe Version),spotify:track:4mWmOPT9SIWWSJxc4qT7If,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-12-10 03:24:24+00:00,Windows XP (5.1.2600; x86; SP3; S),88329,US,71.56.209.168,Body Ache,Britney Spears,Britney Jean (Deluxe Version),spotify:track:45MpoG2B3CEHoZa8OhrAw2,,,,trackdone,unknown,FALSE,TRUE,FALSE,,FALSE
2013-12-10 03:26:14+00:00,Windows XP (5.1.2600; x86; SP3; S),109893,US,71.56.209.168,WOLF,"Tyler, The Creator",Wolf,spotify:track:2JZpS2sOdJy37oBpn1GuPW,,,,unknown,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-12-10 03:29:47+00:00,Windows XP (5.1.2600; x86; SP3; S),212493,US,71.56.209.168,Jamba (feat. Hodgy),"Tyler, The Creator",Wolf,spotify:track:3Z5pXxCb0O6L53vejFHhqQ,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-12-10 03:33:02+00:00,Windows XP (5.1.2600; x86; SP3; S),195320,US,71.56.209.168,Cowboy,"Tyler, The Creator",Wolf,spotify:track:2hjjUjikOa29kImnI5kQPw,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-12-10 03:36:50+00:00,Windows XP (5.1.2600; x86; SP3; S),227466,US,71.56.209.168,Awkward,"Tyler, The Creator",Wolf,spotify:track:6c7l5gpEyCNGr86jsWneGy,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-12-10 03:41:35+00:00,Windows XP (5.1.2600; x86; SP3; S),158760,US,71.56.209.168,Domo23,"Tyler, The Creator",Wolf,spotify:track:75kiQfmmuQwgquZ9RLSvuA,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-12-10 03:47:49+00:00,Windows XP (5.1.2600; x86; SP3; S),127561,US,71.56.209.168,Answer,"Tyler, The Creator",Wolf,spotify:track:6rqj2zeKhLy3exkuFi6mSz,,,,trackdone,unknown,FALSE,TRUE,FALSE,,FALSE
2013-12-10 03:51:31+00:00,Windows XP (5.1.2600; x86; SP3; S),176072,US,71.56.209.168,Domo23,"Tyler, The Creator",Wolf,spotify:track:75kiQfmmuQwgquZ9RLSvuA,,,,unknown,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-12-10 03:51:52+00:00,Windows XP (5.1.2600; x86; SP3; S),0,US,71.56.209.168,Domo23,"Tyler, The Creator",Wolf,spotify:track:75kiQfmmuQwgquZ9RLSvuA,,,,backbtn,backbtn,FALSE,TRUE,FALSE,,FALSE
2013-12-10 03:51:52+00:00,Windows XP (5.1.2600; x86; SP3; S),20357,US,71.56.209.168,Answer,"Tyler, The Creator",Wolf,spotify:track:6rqj2zeKhLy3exkuFi6mSz,,,,trackdone,backbtn,FALSE,TRUE,FALSE,,FALSE
2013-12-10 03:51:54+00:00,Windows XP (5.1.2600; x86; SP3; S),1857,US,71.56.209.168,Awkward,"Tyler, The Creator",Wolf,spotify:track:6c7l5gpEyCNGr86jsWneGy,,,,backbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2013-12-10 04:02:02+00:00,Windows XP (5.1.2600; x86; SP3; S),169811,US,71.56.209.168,Domo23,"Tyler, The Creator",Wolf,spotify:track:75kiQfmmuQwgquZ9RLSvuA,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-12-10 14:32:10+00:00,Windows XP (5.1.2600; x86; SP3; S),77130,US,71.56.209.168,Answer,"Tyler, The Creator",Wolf,spotify:track:6rqj2zeKhLy3exkuFi6mSz,,,,trackdone,endplay,FALSE,TRUE,FALSE,,FALSE
2013-12-11 02:14:09+00:00,Windows XP (5.1.2600; x86; SP3; S),3529,US,184.96.245.141,Overture,George Balanchine's The Nutcracker,George Balanchine's The Nutcracker - Music From The Original Soundtrack,spotify:track:75VkPfrvizxll3fnW9AhvA,,,,clickside,popup,FALSE,TRUE,FALSE,,FALSE
2013-12-11 02:15:39+00:00,Windows XP (5.1.2600; x86; SP3; S),68293,US,184.96.245.141,Act II: Hot Chocolate,George Balanchine's The Nutcracker,George Balanchine's The Nutcracker - Music From The Original Soundtrack,spotify:track:4HHXA8CHLiJ4UqMHYFMyej,,,,popup,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-12-11 02:19:08+00:00,Windows XP (5.1.2600; x86; SP3; S),0,US,184.96.245.141,Overture,George Balanchine's The Nutcracker,George Balanchine's The Nutcracker - Music From The Original Soundtrack,spotify:track:75VkPfrvizxll3fnW9AhvA,,,,trackdone,popup,FALSE,TRUE,FALSE,,FALSE
2013-12-11 02:19:11+00:00,Windows XP (5.1.2600; x86; SP3; S),1671,US,184.96.245.141,Act I: Marie and Fritz Awake/Guests Arrive/Unveiling of the Christmas Tree,George Balanchine's The Nutcracker,George Balanchine's The Nutcracker - Music From The Original Soundtrack,spotify:track:4dy6WLLdOsO7lisW8RLu83,,,,popup,popup,FALSE,TRUE,FALSE,,FALSE
2013-12-11 02:22:21+00:00,Windows XP (5.1.2600; x86; SP3; S),189840,US,184.96.245.141,Overture,George Balanchine's The Nutcracker,George Balanchine's The Nutcracker - Music From The Original Soundtrack,spotify:track:75VkPfrvizxll3fnW9AhvA,,,,popup,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-12-11 02:25:54+00:00,Windows XP (5.1.2600; x86; SP3; S),212800,US,184.96.245.141,Act I: Marie and Fritz Awake/Guests Arrive/Unveiling of the Christmas Tree,George Balanchine's The Nutcracker,George Balanchine's The Nutcracker - Music From The Original Soundtrack,spotify:track:4dy6WLLdOsO7lisW8RLu83,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-12-11 02:28:25+00:00,Windows XP (5.1.2600; x86; SP3; S),151760,US,184.96.245.141,Act I: March,Pyotr Ilyich Tchaikovsky,George Balanchine's The Nutcracker - Music From The Original Soundtrack,spotify:track:2SWWQBiL6v9EUm2YAOvX5Y,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-12-11 02:29:51+00:00,Windows XP (5.1.2600; x86; SP3; S),85266,US,184.96.245.141,Act I: Father-Daughter Dance/Grandparent's Arrival,George Balanchine's The Nutcracker,George Balanchine's The Nutcracker - Music From The Original Soundtrack,spotify:track:1wfc5tA30ycjINL24m8Voc,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-12-11 02:35:40+00:00,Windows XP (5.1.2600; x86; SP3; S),348733,US,184.96.245.141,Act I: Gifts/Herr Drosselmeier's Arrival with his Nephew/Toy Dolls/Toy Soldier,George Balanchine's The Nutcracker,George Balanchine's The Nutcracker - Music From The Original Soundtrack,spotify:track:2UWXm8kV0NE7VldMOiLG12,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-12-11 02:42:24+00:00,Windows XP (5.1.2600; x86; SP3; S),294266,US,184.96.245.141,"Act I: Gifts/Herr Drosselmeier's Gifts: Hobby Horse, The Nutcracker",George Balanchine's The Nutcracker,George Balanchine's The Nutcracker - Music From The Original Soundtrack,spotify:track:1PGpDvO1sqIfyEPXU9SYkr,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-12-11 02:44:42+00:00,Windows XP (5.1.2600; x86; SP3; S),137733,US,184.96.245.141,Act I: Grandfather's Dance,George Balanchine's The Nutcracker,George Balanchine's The Nutcracker - Music From The Original Soundtrack,spotify:track:5bmit2nLgIO9EvpNJw1c5o,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-12-11 02:46:25+00:00,Windows XP (5.1.2600; x86; SP3; S),103200,US,184.96.245.141,Act I: Guests Depart,George Balanchine's The Nutcracker,George Balanchine's The Nutcracker - Music From The Original Soundtrack,spotify:track:2HND6zlmOooUpJvRhe29wC,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-12-11 03:45:52+00:00,Windows XP (5.1.2600; x86; SP3; S),264066,US,184.96.245.141,Act I: Marie's Dream,George Balanchine's The Nutcracker,George Balanchine's The Nutcracker - Music From The Original Soundtrack,spotify:track:0Y9jOe9ZZFQoPk9CZBN5x9,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-12-11 03:49:24+00:00,Windows XP (5.1.2600; x86; SP3; S),208040,US,184.96.245.141,Act I: The Battle,George Balanchine's The Nutcracker,George Balanchine's The Nutcracker - Music From The Original Soundtrack,spotify:track:0Wob4HP9EuGoib4kK3CNK3,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-12-11 03:50:43+00:00,Windows XP (5.1.2600; x86; SP3; S),6506,US,71.56.209.168,Act I: Nutcracker and Marie Depart for the Pine Forest,George Balanchine's The Nutcracker,George Balanchine's The Nutcracker - Music From The Original Soundtrack,spotify:track:5bEH11G9QFpvwhGWgSn42Y,,,,popup,popup,FALSE,TRUE,FALSE,,FALSE
2013-12-11 03:50:50+00:00,Windows XP (5.1.2600; x86; SP3; S),6998,US,71.56.209.168,Act I: The Battle,George Balanchine's The Nutcracker,George Balanchine's The Nutcracker - Music From The Original Soundtrack,spotify:track:0Wob4HP9EuGoib4kK3CNK3,,,,popup,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-12-11 03:54:18+00:00,Windows XP (5.1.2600; x86; SP3; S),207533,US,71.56.209.168,Act I: Nutcracker and Marie Depart for the Pine Forest,George Balanchine's The Nutcracker,George Balanchine's The Nutcracker - Music From The Original Soundtrack,spotify:track:5bEH11G9QFpvwhGWgSn42Y,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-12-11 04:02:00+00:00,Windows XP (5.1.2600; x86; SP3; S),360493,US,71.56.209.168,Act I: Waltz of the Snowflakes,George Balanchine's The Nutcracker,George Balanchine's The Nutcracker - Music From The Original Soundtrack,spotify:track:2BQihUnEbJOuBLndGgrD17,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-12-11 04:04:12+00:00,Windows XP (5.1.2600; x86; SP3; S),132106,US,71.56.209.168,Act II: Sugarplum Fairy,Pyotr Ilyich Tchaikovsky,George Balanchine's The Nutcracker - Music From The Original Soundtrack,spotify:track:19wepQYtmhiY81AgOwPqqU,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-12-11 04:07:32+00:00,Windows XP (5.1.2600; x86; SP3; S),68293,US,71.56.209.168,Act II: Hot Chocolate,George Balanchine's The Nutcracker,George Balanchine's The Nutcracker - Music From The Original Soundtrack,spotify:track:4HHXA8CHLiJ4UqMHYFMyej,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-12-11 04:10:14+00:00,Windows XP (5.1.2600; x86; SP3; S),160906,US,71.56.209.168,Act II: Coffee,George Balanchine's The Nutcracker,George Balanchine's The Nutcracker - Music From The Original Soundtrack,spotify:track:1MSauyZag4Z091zqMXr6Q6,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
